Say Anything...	14	13	12	0	0	39
Little Shop of Horrors	2	19	14	4	0	39
Old School	11	14	10	2	2	39
Iron Giant, The	15	18	4	2	0	39
Dodgeball: A True Underdog Story	8	20	7	1	3	39
Mystery Men	5	15	7	10	2	39
Walk the Line	7	26	4	2	0	39
Last of the Mohicans, The	11	15	12	1	0	39
Burn After Reading	8	14	15	1	1	39
World Is Not Enough, The	7	13	12	5	2	39
Mean Girls	11	19	9	0	0	39
Rocketeer, The	3	12	19	5	0	39
Go	13	15	11	0	0	39
Pitch Black	4	24	8	2	1	39
French Connection, The	11	19	8	1	0	39
Indiana Jones and the Kingdom of the Crystal Skull	2	13	13	7	4	39
Old Boy	19	14	5	0	1	39
Transformers	9	13	9	7	1	39
Escape from New York	6	14	14	4	1	39
Fistful of Dollars, A (Per un pugno di dollari)	15	16	5	3	0	39
Elf	6	23	8	2	0	39
Hannibal	5	10	12	9	3	39
Dangerous Minds	3	14	15	4	2	38
Bowfinger	2	11	14	8	3	38
Notebook, The	10	16	7	3	2	38
Hero (Ying xiong)	16	14	6	2	0	38
Addams Family, The	3	14	17	3	1	38
Karate Kid, The	6	18	11	3	0	38
Bambi	5	15	15	2	1	38
Player, The	12	14	11	1	0	38
Despicable Me	9	20	7	1	1	38
Sherlock Holmes: A Game of Shadows	9	22	5	2	0	38
National Treasure	2	22	7	5	2	38
Lucky Number Slevin	11	20	6	1	0	38
Zodiac	9	18	9	1	1	38
Dog Day Afternoon	11	22	2	3	0	38
Whiplash	18	14	5	0	1	38
Specialist, The	3	10	16	7	2	38
The Machinist	14	19	3	2	0	38
Mad Max	6	18	9	5	0	38
Miracle on 34th Street	7	7	17	4	3	38
City of Lost Children, The (Cité des enfants perdus, La)	15	18	2	3	0	38
Napoleon Dynamite	7	13	11	4	2	37
Intouchables	21	9	4	2	1	37
Life Aquatic with Steve Zissou, The	10	11	12	2	2	37
Fahrenheit 9/11	3	24	7	2	1	37
Curious Case of Benjamin Button, The	8	20	7	1	1	37
Postman, The (Postino, Il)	15	14	5	3	0	37
Panic Room	3	15	11	4	4	37
My Neighbor Totoro (Tonari no Totoro)	14	18	1	3	1	37
Cool Runnings	3	7	21	6	0	37
Billy Elliot	9	23	3	1	1	37
Dune	6	19	6	4	2	37
Ransom	5	12	15	5	0	37
Free Willy	0	7	14	7	9	37
Emperor's New Groove, The	9	17	10	1	0	37
Doors, The	5	15	14	1	2	37
American Gangster	11	21	3	1	1	37
Gone Girl	8	20	6	2	1	37
Fisher King, The	12	11	11	2	0	36
Jurassic Park III	1	11	11	11	2	36
Breakfast at Tiffany's	10	18	5	2	1	36
Fantastic Four	0	10	17	6	3	36
Never Been Kissed	2	13	12	5	4	36
Thank You for Smoking	11	20	5	0	0	36
Sister Act	6	5	15	8	2	36
Rounders	11	17	7	1	0	36
Carrie	5	15	12	1	3	36
Adventures of Priscilla, Queen of the Desert, The	5	22	6	0	3	36
Mystery Science Theater 3000: The Movie	6	19	5	2	4	36
William Shakespeare's Romeo + Juliet	11	12	11	1	1	36
Swingers	9	17	5	3	2	36
From Russia with Love	8	14	14	0	0	36
Fatal Attraction	3	14	12	1	6	36
Kingsman: The Secret Service	11	21	2	1	1	36
Frequency	6	14	13	0	3	36
Brady Bunch Movie, The	0	7	20	5	4	36
Master and Commander: The Far Side of the World	8	19	7	1	1	36
Copycat	3	10	19	3	1	36
Mallrats	3	20	8	4	1	36
Robin Hood	7	11	16	1	1	36
Femme Nikita, La (Nikita)	12	19	4	0	0	35
Aviator, The	3	22	7	2	1	35
Man on Fire	10	15	4	6	0	35
Constantine	7	11	15	1	1	35
Bonnie and Clyde	12	17	6	0	0	35
Primal Fear	8	13	12	1	1	35
Quantum of Solace	5	18	10	1	1	35
Final Destination	0	15	10	7	3	35
Bull Durham	7	15	9	4	0	35
Junior	2	6	15	10	2	35
Hackers	5	6	20	3	1	35
My Fair Lady	13	17	3	1	1	35
Time to Kill, A	4	21	8	1	1	35
Incredible Hulk, The	1	17	14	2	1	35
Thin Red Line, The	10	9	6	6	4	35
Lord of War	8	19	6	1	1	35
Showgirls	1	5	11	12	6	35
Multiplicity	1	9	15	6	4	35
Kiss Kiss Bang Bang	12	20	3	0	0	35
Dumbo	4	15	11	5	0	35
What About Bob?	3	13	14	4	1	35
Coraline	11	14	7	2	1	35
Jungle Book, The	8	11	11	3	1	34
Jay and Silent Bob Strike Back	4	15	8	5	2	34
Running Man, The	5	9	13	7	0	34
Stardust	7	17	8	0	2	34
West Side Story	10	9	10	4	1	34
Anger Management	4	11	12	6	1	34
Thor	4	19	8	3	0	34
Dark Crystal, The	5	17	10	2	0	34
Wrestler, The	8	18	7	0	1	34
Lives of Others, The (Das leben der Anderen)	14	18	1	1	0	34
Matchstick Men	6	20	8	0	0	34
Harold and Kumar Go to White Castle	2	21	8	1	2	34
Stripes	9	14	10	1	0	34
Yes Man	8	15	10	0	1	34
African Queen, The	12	15	5	0	2	34
Ben-Hur	13	14	5	1	1	34
Indian in the Cupboard, The	3	12	12	5	2	34
Devil Wears Prada, The	8	17	7	0	2	34
Rudy	7	11	14	1	1	34
Tank Girl	2	11	11	6	4	34
Source Code	7	18	8	1	0	34
Evil Dead II (Dead by Dawn)	13	15	4	2	0	34
Cinema Paradiso (Nuovo cinema Paradiso)	16	13	3	0	2	34
Hurt Locker, The	15	15	3	0	1	34
Bring It On	1	9	13	7	4	34
Swordfish	1	15	13	3	2	34
Brokeback Mountain	9	13	9	3	0	34
Blade II	4	11	15	3	1	34
Ghost World	4	18	10	1	1	34
U-571	2	17	11	3	0	33
Dude, Where's My Car?	5	6	5	15	2	33
For a Few Dollars More (Per qualche dollaro in più)	13	17	3	0	0	33
Hulk	1	7	15	5	5	33
Patton	18	8	5	0	2	33
Godzilla	0	1	10	14	8	33
Underworld	5	15	13	0	0	33
Ocean's Thirteen	6	13	12	1	1	33
K-PAX	7	12	11	1	2	33
Manhattan	13	15	4	1	0	33
Heavy Metal	5	14	12	0	2	33
Like Water for Chocolate (Como agua para chocolate)	14	8	7	4	0	33
Muppet Movie, The	5	18	7	1	2	33
Tropic Thunder	8	13	8	3	1	33
Star Trek: Insurrection	3	13	11	3	3	33
Insomnia	2	13	16	1	1	33
Saw	5	14	7	3	4	33
How the Grinch Stole Christmas (a.k.a. The Grinch)	1	13	14	3	2	33
Producers, The	14	13	3	2	1	33
Punch-Drunk Love	12	9	8	3	1	33
Matilda	2	15	12	2	2	33
Dr. No	5	17	11	0	0	33
Muriel's Wedding	3	14	11	3	2	33
Pretty in Pink	3	11	13	6	0	33
Lethal Weapon 4	0	11	13	5	4	33
Long Kiss Goodnight, The	3	13	13	4	0	33
Meet the Fockers	2	15	10	4	2	33
Sgt. Bilko	3	10	11	7	2	33
Looper	8	13	9	2	0	32
The Count of Monte Cristo	9	17	4	2	0	32
Quick and the Dead, The	1	8	17	3	3	32
Zootopia	11	13	7	1	0	32
Tootsie	6	14	8	1	3	32
Iron Man 3	7	13	10	1	1	32
Up in the Air	7	17	7	1	0	32
Rosemary's Baby	14	15	2	1	0	32
Gravity	10	10	8	3	1	32
Drive	9	16	4	2	1	32
Dr. Dolittle	0	6	16	7	3	32
Out of Sight	12	11	6	2	1	32
Live Free or Die Hard	3	15	12	2	0	32
Phone Booth	1	16	10	5	0	32
Finding Neverland	4	21	4	2	1	32
To Die For	4	8	17	3	0	32
Moon	13	13	4	1	1	32
Beach, The	2	14	7	6	3	32
Team America: World Police	7	14	5	5	1	32
Captain America: The First Avenger	3	19	9	1	0	32
Bodyguard, The	1	9	12	9	1	32
Daredevil	0	6	14	10	2	32
League of Extraordinary Gentlemen, The (a.k.a. LXG)	1	7	12	9	3	32
I Know What You Did Last Summer	0	4	10	11	7	32
Dirty Dozen, The	5	23	4	0	0	32
The Lego Movie	10	15	5	0	1	31
Crazy, Stupid, Love.	7	20	4	0	0	31
Patriot Games	3	15	11	1	1	31
Roger & Me	9	15	3	3	1	31
Shallow Hal	2	11	12	5	1	31
The Revenant	13	9	8	0	1	31
Home Alone 2: Lost in New York	4	3	11	4	9	31
Madness of King George, The	10	11	7	1	2	31
Babel	4	18	7	1	1	31
Island, The	4	16	6	5	0	31
Scream 2	2	8	13	6	2	31
Captain America: The Winter Soldier	10	13	5	3	0	31
Beavis and Butt-Head Do America	3	10	6	9	3	31
Down Periscope	1	10	12	4	4	31
JFK	3	17	9	1	1	31
Bio-Dome	2	3	13	7	6	31
Wild Things	0	13	11	4	3	31
Life of Pi	8	15	4	2	2	31
Craft, The	3	5	16	7	0	31
Hercules	4	17	6	2	2	31
Pineapple Express	7	14	8	2	0	31
Conan the Barbarian	7	8	9	4	3	31
Wag the Dog	3	12	11	4	1	31
Red Dragon	8	10	9	2	2	31
Insider, The	4	20	5	2	0	31
Final Fantasy: The Spirits Within	3	16	8	4	0	31
Blind Side, The 	7	17	3	3	1	31
Rush Hour 2	3	13	13	2	0	31
City Slickers	4	11	12	3	1	31
October Sky	7	16	6	1	0	30
Limitless	11	13	6	0	0	30
Silver Linings Playbook	9	14	5	1	1	30
First Blood (Rambo: First Blood)	7	11	8	4	0	30
Emma	10	10	9	1	0	30
Under Siege 2: Dark Territory	2	6	11	6	5	30
Sabrina	7	15	6	2	0	30
Christmas Vacation (National Lampoon's Christmas Vacation)	9	11	3	7	0	30
Bullets Over Broadway	8	9	8	4	1	30
Negotiator, The	6	10	10	2	2	30
Amazing Spider-Man, The	6	11	8	2	3	30
Brave	4	15	8	2	1	30
Battle Royale (Batoru rowaiaru)	11	14	4	1	0	30
Deliverance	6	17	7	0	0	30
Manchurian Candidate, The	14	13	2	1	0	30
Fried Green Tomatoes	5	13	9	3	0	30
X-Men: Days of Future Past	10	13	6	1	0	30
Wallace & Gromit in The Curse of the Were-Rabbit	9	10	9	1	1	30
Star Trek V: The Final Frontier	1	6	11	8	4	30
Resident Evil	2	10	11	6	1	30
Sweeney Todd: The Demon Barber of Fleet Street	8	14	6	1	1	30
Saint, The	5	6	14	4	1	30
Karate Kid, Part II, The	1	8	9	9	2	29
Coyote Ugly	2	8	9	6	4	29
Frozen	8	13	5	1	2	29
Romy and Michele's High School Reunion	1	10	12	4	2	29
Sleepers	6	14	8	0	1	29
John Wick	9	14	4	1	1	29
Moonrise Kingdom	10	12	4	3	0	29
Scream 3	1	7	11	5	5	29
Hancock	2	9	13	4	1	29
Hoop Dreams	15	9	5	0	0	29
Babe: Pig in the City	4	7	7	6	5	29
Spy Hard	0	4	13	9	3	29
Easy Rider	5	16	5	2	1	29
Titan A.E.	2	13	13	1	0	29
Lost in Space	0	6	11	6	6	29
Grumpy Old Men	4	11	10	1	3	29
Rocky IV	2	6	9	7	5	29
Arsenic and Old Lace	10	14	4	0	1	29
Lilo & Stitch	7	17	4	0	1	29
Philadelphia Story, The	15	11	2	1	0	29
Dracula (Bram Stoker's Dracula)	3	14	8	4	0	29
She's All That	2	5	15	5	2	29
How to Lose a Guy in 10 Days	5	9	12	1	2	29
Deep Blue Sea	1	8	11	6	3	29
Courage Under Fire	3	12	10	2	2	29
Finding Forrester	5	15	6	2	0	28
Talladega Nights: The Ballad of Ricky Bobby	4	10	11	3	0	28
Sweet Home Alabama	3	10	7	6	2	28
Step Brothers	6	11	9	2	0	28
Night of the Living Dead	10	8	6	3	1	28
Spy Kids	2	11	9	3	3	28
Robin Hood: Prince of Thieves	1	9	11	6	1	28
Killing Fields, The	11	13	1	2	1	28
Sleeper	5	15	7	1	0	28
Mary Shelley's Frankenstein (Frankenstein)	2	8	11	4	3	28
Mighty Aphrodite	3	11	12	1	1	28
Waterboy, The	0	15	7	6	0	28
Strange Days	3	7	12	6	0	28
There Will Be Blood	15	9	3	1	0	28
Girl, Interrupted	3	14	10	1	0	28
Broadcast News	4	11	7	6	0	28
Ex Machina	16	6	3	1	2	28
Big Trouble in Little China	8	14	4	2	0	28
True Grit	8	13	5	0	2	28
Mission: Impossible III	3	17	7	1	0	28
Alice in Wonderland	1	8	12	5	2	28
Argo	12	12	2	2	0	28
Powder	3	7	12	5	1	28
Monty Python's And Now for Something Completely Different	10	14	3	1	0	28
Gods Must Be Crazy, The	9	9	9	1	0	28
Grand Day Out with Wallace and Gromit, A	14	10	2	1	1	28
Sunset Blvd. (a.k.a. Sunset Boulevard)	14	11	2	0	0	27
Grindhouse	5	11	7	3	1	27
Better Off Dead...	8	8	8	3	0	27
Prometheus	5	9	8	5	0	27
Rogue One: A Star Wars Story	11	10	4	1	1	27
Do the Right Thing	11	12	2	2	0	27
Rise of the Planet of the Apes	4	15	5	1	2	27
History of Violence, A	4	12	9	2	0	27
Forever Young	1	4	15	6	1	27
Grifters, The	6	12	5	3	1	27
Easy A	6	17	1	3	0	27
People vs. Larry Flynt, The	1	18	7	1	0	27
Princess Diaries, The	1	11	10	4	1	27
Gandhi	7	14	5	0	1	27
Wayne's World 2	3	9	12	3	0	27
Charlie's Angels: Full Throttle	0	9	6	6	6	27
Motorcycle Diaries, The (Diarios de motocicleta)	9	12	4	2	0	27
Scent of a Woman	6	12	7	1	1	27
Planes, Trains & Automobiles	9	11	6	0	1	27
Nightmare on Elm Street, A	3	9	7	6	2	27
Patch Adams	5	12	5	2	3	27
Angels in the Outfield	0	5	8	8	6	27
All the President's Men	6	20	1	0	0	27
Jerk, The	3	10	11	3	0	27
Pride & Prejudice	7	13	2	4	1	27
Apartment, The	8	14	4	0	1	27
Bedazzled	0	11	11	5	0	27
Moonstruck	5	11	7	3	1	27
Island of Dr. Moreau, The	2	4	10	10	1	27
Evolution	1	10	9	7	0	27
Guardians of the Galaxy 2	8	15	3	0	1	27
Ant-Man	6	15	5	1	0	27
Avengers: Age of Ultron	5	13	5	3	1	27
Ghost in the Shell (Kôkaku kidôtai)	11	14	2	0	0	27
Star Trek Into Darkness	8	11	5	3	0	27
Wallace & Gromit: The Best of Aardman Animation	14	8	2	1	2	27
Cube	4	14	3	4	2	27
Anaconda	1	2	4	10	10	27
Gosford Park	9	10	6	1	1	27
Die Another Day	1	9	12	2	3	27
Cloverfield	4	9	10	4	0	27
Spy Game	2	13	11	1	0	27
Halloween	8	7	10	2	0	27
Buffy the Vampire Slayer	0	4	11	7	4	26
Naked Gun 2 1/2: The Smell of Fear, The	4	10	9	3	0	26
Lost Boys, The	6	12	6	1	1	26
In & Out	0	9	8	5	4	26
Moonraker	3	9	8	4	2	26
Harold and Maude	14	9	3	0	0	26
Scary Movie 2	2	4	11	6	3	26
Private Parts	5	11	7	3	0	26
Dick Tracy	2	7	9	5	3	26
13th Warrior, The	2	7	11	3	3	26
Moneyball	8	14	3	0	1	26
Cider House Rules, The	6	13	6	0	1	26
Spawn	1	7	7	7	4	26
Mighty Ducks, The	0	6	10	7	3	26
Rocky II	3	8	10	3	2	26
Birdman: Or (The Unexpected Virtue of Ignorance)	6	9	7	2	2	26
Jacob's Ladder	5	13	4	2	2	26
¡Three Amigos!	2	9	10	4	1	26
The Hunger Games: Catching Fire	5	15	5	0	1	26
Death Proof	4	12	4	2	4	26
21 Jump Street	9	10	6	1	0	26
Bad Santa	5	12	5	2	2	26
Airheads	1	6	10	7	2	26
X-Men Origins: Wolverine	0	11	10	3	2	26
Muppet Treasure Island	4	7	12	2	1	26
Transporter, The	2	17	4	3	0	26
National Lampoon's Vacation	5	13	6	2	0	26
Arrival	8	13	5	0	0	26
Roman Holiday	11	9	6	0	0	26
Big Short, The	11	8	7	0	0	26
Waking Ned Devine (a.k.a. Waking Ned)	3	17	4	1	1	26
Last Emperor, The	4	14	7	0	1	26
Virgin Suicides, The	7	11	6	2	0	26
Pay It Forward	6	10	8	0	2	26
Village, The	4	8	9	4	1	26
About Schmidt	3	12	6	2	3	26
RoboCop 2	2	5	9	4	5	25
Prince of Egypt, The	6	6	11	2	0	25
Sword in the Stone, The	3	13	8	1	0	25
House of Flying Daggers (Shi mian mai fu)	2	17	5	1	0	25
Dangerous Liaisons	8	13	2	1	1	25
Man in the Iron Mask, The	4	10	9	2	0	25
Lemony Snicket's A Series of Unfortunate Events	1	13	6	5	0	25
Dial M for Murder	7	16	2	0	0	25
Shooter	7	12	6	0	0	25
Excalibur	7	8	8	2	0	25
28 Days	3	8	11	3	0	25
Richie Rich	1	3	10	2	9	25
What Lies Beneath	3	8	8	6	0	25
Sliding Doors	6	10	8	0	1	25
Girl with the Dragon Tattoo, The (Män som hatar kvinnor)	9	10	4	2	0	25
Hobbit: The Desolation of Smaug, The	6	11	5	2	1	25
3:10 to Yuma	10	12	2	1	0	25
Secretary	10	11	3	1	0	25
In the Name of the Father	11	12	2	0	0	25
Serendipity	4	7	10	2	2	25
Day the Earth Stood Still, The	5	13	7	0	0	25
1408	1	14	6	1	3	25
Bone Collector, The	0	11	7	2	5	25
Teenage Mutant Ninja Turtles	1	11	6	4	3	25
Pushing Tin	0	9	7	6	3	25
Big Chill, The	6	11	7	1	0	25
21 Grams	2	11	10	1	1	25
Midnight in Paris	5	11	7	2	0	25
Young Guns	1	10	9	3	2	25
Pee-wee's Big Adventure	1	10	6	3	5	25
Logan	13	10	2	0	0	25
Superman Returns	3	6	14	0	2	25
Her	10	8	5	2	0	25
Event Horizon	2	8	5	9	1	25
King Kong	6	9	7	3	0	25
Modern Times	5	14	5	0	1	25
Cape Fear	5	13	7	0	0	25
Strangers on a Train	8	12	4	0	1	25
Natural, The	3	13	7	1	0	24
L.A. Story	3	9	9	3	0	24
Remains of the Day, The	4	11	6	2	1	24
Dr. Horrible's Sing-Along Blog	9	11	3	0	1	24
Holiday, The	4	10	6	2	2	24
Van Helsing	1	3	12	8	0	24
Under Siege	2	4	11	5	2	24
Scrooged	4	5	11	2	2	24
All About Eve	12	10	1	0	1	24
Bulworth	4	8	7	2	3	24
Pirates of the Caribbean: On Stranger Tides	2	13	4	4	1	24
Flight of the Navigator	0	11	10	2	1	24
Rocky III	1	6	7	8	2	24
Horrible Bosses	4	12	6	1	1	24
Dante's Peak	1	4	8	9	2	24
Secret Garden, The	2	8	12	1	1	24
Waiting for Guffman	7	10	6	1	0	24
Return of the Pink Panther, The	3	15	4	1	1	24
Tangled	9	11	1	3	0	24
Mad Max Beyond Thunderdome	2	10	7	5	0	24
National Treasure: Book of Secrets	0	12	7	4	1	24
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta)	10	11	2	1	0	24
Before Sunrise	10	10	2	1	1	24
Tarzan	5	7	9	3	0	24
Three Colors: Blue (Trois couleurs: Bleu)	12	8	1	1	2	24
Super Troopers	6	8	8	1	1	24
Logan's Run	0	11	9	4	0	24
Freaky Friday	0	12	9	3	0	24
Little Nicky	0	5	12	4	3	24
xXx	0	9	9	3	3	24
Coming to America	3	11	9	1	0	24
Thunderball	3	10	10	1	0	24
Fletch	3	6	10	3	2	24
Desperately Seeking Susan	0	3	13	6	2	24
Sandlot, The	4	10	7	2	1	24
Midnight in the Garden of Good and Evil	5	4	6	7	2	24
Little Big Man	12	9	1	1	1	24
On the Waterfront	13	8	2	0	1	24
Crocodile Dundee II	2	3	9	3	7	24
Lawnmower Man, The	0	7	9	5	3	24
Along Came Polly	2	9	8	4	1	24
Bedknobs and Broomsticks	5	7	9	3	0	24
Third Man, The	14	6	3	0	1	24
Shine	7	14	2	0	1	24
Dolores Claiborne	2	8	13	1	0	24
Mickey Blue Eyes	0	10	7	5	1	23
Driving Miss Daisy	5	13	3	1	1	23
Frighteners, The	1	14	6	1	1	23
Fighter, The	4	14	3	2	0	23
Mexican, The	2	9	10	2	0	23
The Hunger Games: Mockingjay - Part 1	5	15	3	0	0	23
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika)	12	7	3	0	1	23
Bound	6	13	3	1	0	23
Blast from the Past	1	8	10	3	1	23
Duck Soup	7	10	3	2	1	23
Welcome to the Dollhouse	4	9	8	2	0	23
Backdraft	3	9	6	4	1	23
Good bye, Lenin!	8	8	6	1	0	23
American Werewolf in London, An	2	12	6	2	1	23
Bottle Rocket	8	9	4	1	1	23
Faculty, The	0	5	8	7	3	23
Stigmata	1	8	6	6	2	23
Michael	1	4	9	5	4	23
Bridges of Madison County, The	2	7	12	1	1	23
Hocus Pocus	1	5	9	5	3	23
Ice Age 2: The Meltdown	1	13	6	2	1	23
Space Cowboys	0	7	11	4	1	23
Family Man, The	2	7	11	0	3	23
Sphere	0	8	7	6	2	23
Live and Let Die	5	9	9	0	0	23
Sex, Lies, and Videotape	7	8	5	1	2	23
Jurassic World	0	15	5	2	1	23
Capote	7	14	1	1	0	23
To Catch a Thief	9	12	1	1	0	23
Night at the Museum	1	10	10	1	1	23
U.S. Marshals	2	6	10	3	2	23
Click	3	6	10	2	2	23
Elizabeth	5	11	4	3	0	23
Chronicles of Riddick, The	3	10	7	2	1	23
Amores Perros (Love's a Bitch)	7	11	3	2	0	23
Pink Floyd: The Wall	6	10	5	1	1	23
Mission: Impossible - Ghost Protocol	4	11	6	1	0	22
Milk Money	2	5	12	3	0	22
Forget Paris	2	9	8	1	2	22
Twilight	2	2	7	7	4	22
Triplets of Belleville, The (Les triplettes de Belleville)	4	12	6	0	0	22
Network	9	10	1	1	1	22
Scanner Darkly, A	4	12	5	0	1	22
25th Hour	4	14	4	0	0	22
To Wong Foo, Thanks for Everything! Julie Newmar	3	6	13	0	0	22
Englishman Who Went Up a Hill But Came Down a Mountain, The	2	8	8	4	0	22
Arrival, The	1	8	8	4	1	22
Mr. Deeds	1	4	12	5	0	22
Hoosiers (a.k.a. Best Shot)	3	15	3	0	1	22
Wonder Boys	4	12	4	2	0	22
The Scorpion King	0	3	9	5	5	22
Strictly Ballroom	7	7	5	1	2	22
Drop Zone	1	4	11	3	3	22
Wedding Planner, The	1	6	10	4	1	22
National Lampoon's Van Wilder	2	4	10	6	0	22
Right Stuff, The	6	11	3	1	1	22
White Men Can't Jump	1	8	6	6	1	22
Omen, The	6	9	7	0	0	22
Time Machine, The	2	3	10	7	0	22
Doctor Strange	7	8	5	2	0	22
Captain America: Civil War	5	9	7	1	0	22
Evil Dead, The	7	9	5	1	0	22
G.I. Jane	0	6	10	4	2	22
Midnight Cowboy	8	8	4	2	0	22
Terms of Endearment	6	8	6	2	0	22
Town, The	5	16	1	0	0	22
Awakenings	2	14	5	1	0	22
Midnight Run	3	11	7	1	0	22
River Runs Through It, A	8	8	6	0	0	22
Sleeping Beauty	0	11	10	1	0	22
Weird Science	1	8	10	2	1	22
Man of Steel	2	8	11	1	0	22
Now You See Me	4	11	1	5	1	22
Working Girl	2	6	11	3	0	22
Identity	5	11	5	1	0	22
Police Academy	2	8	7	3	2	22
Wreck-It Ralph	5	13	2	2	0	22
Simple Plan, A	5	11	4	2	0	22
Wanted	3	7	8	4	0	22
Cabin in the Woods, The	11	6	3	2	0	22
Planet Terror	8	8	5	0	1	22
eXistenZ	6	12	3	1	0	22
Superman III	0	3	7	8	4	22
Arlington Road	1	10	8	2	1	22
Snowpiercer	5	8	5	2	1	21
Heavenly Creatures	6	9	6	0	0	21
Delicatessen	4	13	3	1	0	21
Munich	7	9	4	1	0	21
28 Weeks Later	4	13	1	3	0	21
RoboCop 3	1	3	4	9	4	21
Timecop	0	5	6	7	3	21
Super Mario Bros.	0	1	6	8	6	21
Poseidon Adventure, The	1	9	7	2	2	21
13 Going on 30	2	5	13	1	0	21
Metropolis	4	12	5	0	0	21
Adjustment Bureau, The	3	6	10	1	1	21
Mulholland Falls	1	4	10	4	2	21
WarGames	1	10	8	2	0	21
Keeping the Faith	2	13	3	3	0	21
Zack and Miri Make a Porno	4	12	2	3	0	21
Jewel of the Nile, The	0	5	11	3	2	21
For Your Eyes Only	4	9	6	1	1	21
Paper, The	1	7	12	0	1	21
Little Princess, A	4	13	4	0	0	21
Wyatt Earp	2	5	8	5	1	21
Shrek the Third	2	7	7	3	2	21
First Wives Club, The	2	7	6	5	1	21
Adventures of Buckaroo Banzai Across the 8th Dimension, The	6	3	10	2	0	21
Mission to Mars	0	6	9	4	2	21
Help, The	4	14	3	0	0	21
Ted	3	10	4	4	0	21
Joe Dirt	0	2	10	6	3	21
Secret of NIMH, The	1	12	7	1	0	21
View to a Kill, A	2	7	9	3	0	21
Charlotte's Web	4	8	7	1	1	21
Money Pit, The	2	3	11	3	2	21
We're the Millers	5	11	4	1	0	21
Other Guys, The	3	9	4	4	1	21
Aeon Flux	1	6	8	5	1	21
Bridesmaids	5	11	3	2	0	21
Predator 2	2	5	8	4	2	21
Darjeeling Limited, The	2	10	8	1	0	21
Ever After: A Cinderella Story	6	7	7	1	0	21
Diamonds Are Forever	2	9	10	0	0	21
Captain Phillips	8	9	4	0	0	21
2012	0	7	5	6	3	21
Super 8	6	8	5	2	0	21
Inspector Gadget	1	1	6	7	6	21
Thor: The Dark World	1	13	5	2	0	21
I Heart Huckabees	5	10	3	2	1	21
And Your Mother Too (Y tu mamá también)	7	10	3	1	0	21
Broken Flowers	2	11	8	0	0	21
Walk in the Clouds, A	4	7	7	3	0	21
Reality Bites	1	5	7	5	3	21
Ghost and the Darkness, The	4	8	6	3	0	21
Boiler Room	1	15	4	1	0	21
Starsky & Hutch	1	9	9	2	0	21
Doctor Zhivago	7	11	3	0	0	21
Weekend at Bernie's	1	3	9	6	2	21
Repo Man	3	10	3	5	0	21
Déjà Vu (Deja Vu)	2	10	5	3	0	20
Miller's Crossing	9	9	2	0	0	20
Being There	8	5	7	0	0	20
Real Genius	3	10	6	1	0	20
Transformers: Revenge of the Fallen	0	5	6	5	4	20
Friends with Benefits	1	9	8	0	2	20
Score, The	1	12	6	1	0	20
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)	8	10	1	1	0	20
Bridget Jones: The Edge of Reason	1	7	8	3	1	20
George of the Jungle	1	7	8	3	1	20
Role Models	2	14	2	2	0	20
Girl Next Door, The	2	10	4	2	2	20
Anastasia	2	7	10	1	0	20
Dogville	10	7	2	1	0	20
Short Circuit	2	8	8	1	1	20
Dawn of the Dead	9	6	3	2	0	20
Beverly Hillbillies, The	2	3	8	4	3	20
6th Day, The	0	6	8	5	1	20
Pitch Perfect	3	13	2	2	0	20
Wall Street	4	11	4	1	0	20
Major League	3	10	6	1	0	20
Perks of Being a Wallflower, The	6	9	3	2	0	20
Licence to Kill	4	4	8	4	0	20
Downfall (Untergang, Der)	7	10	2	0	1	20
Holes	1	14	4	1	0	20
Solaris	2	8	6	2	2	20
27 Dresses	2	7	10	0	1	20
Thor: Ragnarok	11	5	3	0	1	20
Bill & Ted's Bogus Journey	1	5	10	4	0	20
Four Rooms	4	9	5	2	0	20
Meet Joe Black	2	10	3	1	4	20
Gone Baby Gone	2	11	5	0	2	20
Three Colors: White (Trzy kolory: Bialy)	6	12	1	1	0	20
Dancer in the Dark	7	10	1	2	0	20
Last King of Scotland, The	8	9	2	0	1	20
Oblivion	4	7	4	5	0	20
Toys	0	2	10	4	4	20
Great Gatsby, The	4	6	9	1	0	20
Peacemaker, The	3	3	9	3	2	20
Intolerable Cruelty	2	7	8	2	1	20
First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)	2	11	5	2	0	20
Barb Wire	3	2	5	6	4	20
Animatrix, The	6	9	4	1	0	20
Notorious	7	12	1	0	0	20
Dirty Harry	3	13	4	0	0	20
Megamind	5	10	2	3	0	20
Fantastic Four: Rise of the Silver Surfer	0	3	11	5	1	20
Adventures in Babysitting	3	7	8	1	1	20
Red	3	10	5	2	0	20
Scary Movie 3	2	2	6	6	4	20
From Hell	4	9	6	1	0	20
Friday	5	9	5	1	0	20
Homeward Bound: The Incredible Journey	0	9	5	5	1	20
Shallow Grave	6	6	6	0	2	20
Good Night, and Good Luck.	5	11	4	0	0	20
Behind Enemy Lines	0	10	9	0	1	20
Fox and the Hound, The	3	10	6	1	0	20
Secret Life of Walter Mitty, The	8	8	4	0	0	20
